0.0,8.06225774829855,2.23606797749979,8.94427190999916,8.06225774829855,5.0990195135927845,3.1622776601683795,4.0,3.1622776601683795,6.324555320336759,
8.06225774829855,0.0,6.0,5.0,3.1622776601683795,3.605551275463989,8.06225774829855,8.54400374531753,5.385164807134504,2.23606797749979,
2.23606797749979,6.0,0.0,7.810249675906654,5.830951894845301,3.605551275463989,4.123105625617661,3.605551275463989,2.23606797749979,4.123105625617661,
8.94427190999916,5.0,7.810249675906654,0.0,8.06225774829855,4.242640687119285,7.0710678118654755,11.313708498984761,5.830951894845301,6.324555320336759,
8.06225774829855,3.1622776601683795,5.830951894845301,8.06225774829855,0.0,5.385164807134504,9.219544457292887,7.0,6.4031242374328485,2.23606797749979,
5.0990195135927845,3.605551275463989,3.605551275463989,4.242640687119285,5.385164807134504,0.0,4.47213595499958,7.0710678118654755,2.0,3.1622776601683795,
3.1622776601683795,8.06225774829855,4.123105625617661,7.0710678118654755,9.219544457292887,4.47213595499958,0.0,7.0710678118654755,2.8284271247461903,7.0710678118654755,
4.0,8.54400374531753,3.605551275463989,11.313708498984761,7.0,7.0710678118654755,7.0710678118654755,0.0,5.830951894845301,6.324555320336759,
3.1622776601683795,5.385164807134504,2.23606797749979,5.830951894845301,6.4031242374328485,2.0,2.8284271247461903,5.830951894845301,0.0,4.242640687119285,
6.324555320336759,2.23606797749979,4.123105625617661,6.324555320336759,2.23606797749979,3.1622776601683795,7.0710678118654755,6.324555320336759,4.242640687119285,0.0,
